ProjectCode,ProjectName,ReportMonth,State,Agency,OriginalCost,RevisedCost,Expenditure,Physical Progress,CostOverrunProbability,TimeOverrunProbability,CostWarning,TimeWarning,IndicatorScore,OverallRiskScore,RiskLevel,AlertType,RecommendedAction
618287,"Widening/Improvement to 4-Lane with paved Shoulder from Ch. 25.633 Km to Ch. 52.470 Km Design Ch. 21.850 Km to Ch.48.670 Km for Package-2 of Bilasipura- Guwahati road NH-17 Section Near Mowatari, before Chapar Bypass to Tulungia junction with NH-17 in the state of Assam on HAM mode under NHO-NE Package-2",2026-05,Assam,NHIDCL,1338.61,1338.61,0.0,12.45,0.035058074,0.17259789,False,False,28.289473684210527,13.996989701923571,LOW,MONITOR,Continue routine monitoring.
616670,"Transmission System for evacuation of Power from Rajasthan REZ Ph-IV [Part-4 3.5GW] Part A  [SPV name POWERGRID Ghiror Transmission Limited]",2026-04,"Multi-States(Rajasthan, UttarPradesh)",Power Grid Corporation of India Limited [POWERGRID],5846.0,5846.0,1636.88,31.37,0.12846541,0.043010738,False,False,44.196894977168945,13.98993444646548,LOW,MONITOR,Continue routine monitoring.
617181,"Augmentation at Fatehgarh-II PS, Fatehgarh-IV PS [Section-II] and Barmer-I PS [POWERGRID Fatehgarh Barmer Augmentation Transmission Limited]",2026-05,Rajasthan,Power Grid Corporation of India Limited [POWERGRID],404.0,404.0,28.28,10.8,0.1890624,0.04086915,False,False,30.365000000000002,13.966951881408692,LOW,MONITOR,Continue routine monitoring.
705375,Koderma-Tilaiya New Line,2026-05,"Multi-States(Bihar, Jharkhand)",East Central Railway [ECR] - I,1626.0,2486.62,2221.76,95.6,0.044700965,0.0023500111,False,False,52.2,13.940637187957764,LOW,MONITOR,Continue routine monitoring.
618101,"Kondamodu to Perecherla Section Design Ch. Km 000 to Km 49917 of NH-167AG toto 4LPS",2026-04,Andhra Pradesh,MoRTH,881.61,881.61,0.0,36.82,0.015392114,0.20007029,False,False,33.333333333333336,13.934282302856445,LOW,MONITOR,Continue routine monitoring.
705453,"New line Dahod-Indore via Sardarpur, Jabuwa and Dhar",2026-05,"Multi-States(Gujarat, MadhyaPradesh)",Western Railway [WR] - II,456.07,3516.77,4166.4,55.0,0.01098085,0.001025525,False,False,69.92441209406495,13.92977147139734,LOW,MONITOR,Continue routine monitoring.
617827,"Pipeline Rehabilitation Project, Phase-II",2026-04,"Multi-States(Assam, Bihar,West Bengal)",Ministry of Petroleum & Natural Gas,680.0,680.0,8.19,24.0,0.065030396,0.18023318,False,False,17.735672669286775,13.925885301332958,LOW,MONITOR,Continue routine monitoring.
705237,Western Dedicated Freight Corridor,2026-04,"Multi-States(Gujarat, Haryana,Maharashtra,Rajasthan, UttarPradesh)",DFCCIL,51101.0,124005.0,124623.0,96.0,0.03794807,0.019140579,False,False,69.33333333333333,13.907088422775267,LOW,MONITOR,Continue routine monitoring.
617764,North Dhadu Western Part OCP,2026-05,Jharkhand,NLC India Limited [NLCIL],1354.2,1354.2,227.34,40.0,0.038489513,0.12596379,False,False,22.920755978791075,13.90083426779034,LOW,MONITOR,Continue routine monitoring.
400102,Sri Ram Sagar Project Stage - II,2026-04,Telangana,Irrigation and CAD-TG,736.13,949.87,971.47,97.0,0.01733403,0.019893002,False,False,68.66666666666667,13.898172426223756,LOW,MONITOR,Continue routine monitoring.
400012,Kandla Gorakhpur LPG Pipeline,2026-05,"Multi-States(Gujarat, MadhyaPradesh, UttarPradesh)",Ministry of Petroleum & Natural Gas,10088.0,10088.0,8585.71,95.4,0.103473894,0.018070135,False,False,52.3,13.887210102081298,LOW,MONITOR,Continue routine monitoring.
701404,Kanupur Irrigation Project,2026-05,Odisha,Irrigation and CAD-TG,989.43,2301.28,2804.16,79.5,0.009162611,0.004206642,False,False,60.25,13.88639793395996,LOW,MONITOR,Continue routine monitoring.
617949,"Tadipatri Bypass Km 0000 to Km 6285 of 4-Lane on NH-67 in Anantapuramu districtof AP state under NHO on EPC Mode under Annual Plan 2022-23",2026-04,Andhra Pradesh,MoRTH,159.66,159.66,59.26,100.0,0.12101703,0.06263843,False,False,33.333333333333336,13.88611125946045,LOW,MONITOR,Continue routine monitoring.
612845,Gauge Conversion of Pachora-Jamner with Extension upto Malkapur [Bodwad] [84.34 Kms],2026-05,Maharashtra,Central Railway [CR] - II,955.39,955.39,13.98,10.0,0.14430234,0.055785242,False,False,6.571630984535937,13.885557346044648,LOW,MONITOR,Continue routine monitoring.
616605,Pollution Abatement Works for River Kali Meerut under Meerut Municipality Interception & Diversion with STP,2026-05,Uttar Pradesh,National Mission for Clean Ganga,690.71,690.71,34.79,56.0,0.089217246,0.075875066,False,False,47.0,13.88070182800293,LOW,MONITOR,Continue routine monitoring.
602593,Luhri Stage-I Hydro Electric Project [210 MW],2026-05,Himachal Pradesh,Satluj Jal Vidyut Nigam [SJVN] Thermal Limited,1810.56,4681.64,1941.63,51.63,0.13227415,0.0055990107,False,False,49.185,13.876531204223632,LOW,MONITOR,Continue routine monitoring.
617302,Durgapur - Haldia Pipeline [Section-3B of JHBDPL Project],2026-05,West Bengal,Ministry of Petroleum & Natural Gas,1740.0,2493.15,2370.4,95.0,0.06802674,0.01354456,False,False,52.5,13.852589130401611,LOW,MONITOR,Continue routine monitoring.
615331,GADEGAON OC 3 MTY,2026-04,Maharashtra,Western Coalfields Limited [WCL],497.41,497.41,27.55,2.19,0.09708254,0.01983064,False,False,25.941166164047456,13.845389020676453,LOW,MONITOR,Continue routine monitoring.
705668,KHARAGPUR-ADITYAPUR THIRD RAIL LINE- 132 KM,2026-05,"Multi-States(Jharkhand, WestBengal)",RVNL - I,3250.0,3250.0,3287.19,98.0,0.010406099,0.004227079,False,False,51.0,13.805891895294188,LOW,MONITOR,Continue routine monitoring.
701402,"Subernarekha Project, Odisha",2026-05,Odisha,"Department of Water Resources, River Development & GR",3055.88,7023.19,8289.65,95.5,0.012063289,0.0024505241,False,False,52.25,13.796983146667479,LOW,MONITOR,Continue routine monitoring.
705633,Guntur-Guntakal Doubling Project,2026-05,Andhra Pradesh,South Central Railway [SCR] - II,3733.0,4295.0,5552.65,94.05,0.027990993,0.0022440292,False,False,52.975,13.78734354019165,LOW,MONITOR,Continue routine monitoring.
619030,Inter-Regional Strengthening between SR Grid and ER Grid,2026-04,"Multi-States(Andhra Pradesh,Odisha)",Power Grid Corporation of India Limited [POWERGRID],2722.5,2722.5,13.4,1.0,0.109443285,0.044008378,False,False,4.309584199249271,13.775183662602235,LOW,MONITOR,Continue routine monitoring.
701719,Rehablitation in Junavadaj Area Smart City Project,2026-05,Gujarat,ministry of housing and urban affairs,539.0,539.0,623.44,98.5,0.013029126,0.017258273,False,False,50.75,13.771487998962403,LOW,MONITOR,Continue routine monitoring.
618313,Widening/lmprovement of Existing 2 lane to 4-Laning of Karimganj-Silchar section of NH-37 from Design Ch 0.000 near Silchar ISBT to Design Ch 15.970 near Kalinagar Pt I on NH-37 in Assam on HAM Mode Pkg-1,2026-05,Assam,NHIDCL,1181.55,1181.55,0.0,0.0,0.09927662,0.19544578,False,False,16.575342465753426,13.758565850453834,LOW,MONITOR,Continue routine monitoring.
615340,"TRANSMISSION SYSTEM FOR EVACUATION OF POWER FROM RAJASTHANREZ PH-IV [PART-3/ 6 GW] [BIKANER COMPLEX] PART B [SPV NamePOWERGRID Siwani Transmission Limited]",2026-04,"Multi-States(Haryana,Rajasthan)",Power Grid Corporation of India Limited [POWERGRID],5357.0,5357.0,1446.39,28.27,0.118625514,0.038447298,False,False,46.94328767123287,13.746506425831416,LOW,MONITOR,Continue routine monitoring.
617982,"Widening and strengthening of existing 2-lane to 2- lane with paved shoulders from km159/0 to 165/4 and 186/0 to 215/0 of NH-163 on EPC mode int the state of Telangana",2026-04,Telangana,MoRTH,230.03,230.03,0.0,0.0,0.0058732233,0.06029513,False,False,66.66666666666667,13.721821784973145,LOW,MONITOR,Continue routine monitoring.
400136,SANGHMITRA OC,2026-04,Jharkhand,Ministry of Coal,2660.0,2660.0,16.1,16.77,0.14551848,0.046458412,False,False,17.358501987343445,13.703527724248978,LOW,MONITOR,Continue routine monitoring.
618246,Construction of New 4-Lane Bridge Parallel to existing Vikramashila Setufrom km 8920 to Km 13375including approach road 35m Naugachhia side &53 m Bhagalpur sideacross River Ganga on newly declared NH-131B at Bhagalpur in the State of Bihar,2026-05,Bihar,MoRTH,1110.23,1110.23,0.0,50.78,0.013099535,0.1239176,False,False,37.11855578370979,13.701723110598461,LOW,MONITOR,Continue routine monitoring.
618116,"lmprovement and Up-gradation from Km. 73.300 Bikapur to Km.140.960 Patranga ofNH-227B 84 Kosi Parikrama Marg to 2LPS along with Parikrama Path",2026-04,Uttar Pradesh,MoRTH,1679.75,1679.75,66.99,25.4,0.1257824,0.08311053,False,False,25.62090129469962,13.701323823355334,LOW,MONITOR,Continue routine monitoring.
615919,N. EXTN. MUNGOLI NIRGUDA D OCP,2026-04,Maharashtra,Western Coalfields Limited [WCL],1024.91,1024.91,217.01,27.92,0.08032567,0.16150957,False,False,25.57971947619853,13.664386739178802,LOW,MONITOR,Continue routine monitoring.
619054,Development of Keshod Airport.,2026-04,Gujarat,Airport Authority of India [AAI],363.1,363.1,87.88,33.13,0.08101702,0.13971932,False,False,33.11126555263427,13.658849485605103,LOW,MONITOR,Continue routine monitoring.
615857,Naini Coal Mine,2026-05,Odisha,Singareni Collieries Company Limited [SCCL],494.3,494.3,491.33,80.0,0.015226748,0.015847353,False,False,53.83333333333333,13.658313941955566,LOW,MONITOR,Continue routine monitoring.
617216,3rd Line between Gudur Renigunta 83.17 Km,2026-04,Andhra Pradesh,South Central Railway [SCR] - II,877.34,877.34,205.35,0.16,0.0762237,0.19118471,False,False,33.38270651438819,13.651427965073268,LOW,MONITOR,Continue routine monitoring.
617221,"Construction of Girls Hostel 400 seater, Boys Hostel 600 seater, Academic Block, International Hostel 100 seater, VC Residence and Purchase of Equipment",2026-05,Punjab,Central University of Punjab,210.99,210.99,87.16,48.0,0.0733852,0.11450828,False,False,26.161467451180833,13.646855386842164,LOW,MONITOR,Continue routine monitoring.
617183,Transmission system strengthening at Kurnool- III PS for integration of additional RE generation projects [POWERGRID Kurnool III PS RE Transmission Limited],2026-05,Andhra Pradesh,Power Grid Corporation of India Limited [POWERGRID],2886.0,2886.0,721.5,29.34,0.18697162,0.010222689,False,False,21.06902985074627,13.64356408759729,LOW,MONITOR,Continue routine monitoring.
606112,Tezpur University Projects,2026-04,Assam,Tezpur University,153.71,153.71,137.84,97.7,0.03277063,0.18855108,False,False,34.86666666666667,13.61365364074707,LOW,MONITOR,Continue routine monitoring.
705396,Byrnihat-Shillong New Rail Line- 108 km,2026-04,Meghalaya,Northeast Frontier Railway [NFR],8324.28,8342.28,266.12,2.04,0.022155166,0.004387324,False,False,68.00539989866878,13.608400612470605,LOW,MONITOR,Continue routine monitoring.
618259,Two laning with paved shoulders of Paderu to GundigudaSection  of NH 516E,2026-04,Andhra Pradesh,MoRTH,222.61,222.61,122.52,100.0,0.0678715,0.11178913,False,False,33.333333333333336,13.60499095916748,LOW,MONITOR,Continue routine monitoring.
612885,Construction and Developement of National Institute of Technology Meghalaya Permanent Campus at Sohra,2026-05,Meghalaya,"National Institute of Technology, Meghalaya",494.52,429.7,370.98,96.0,0.076563105,0.015212183,False,False,52.0,13.595627593994141,LOW,MONITOR,Continue routine monitoring.
617214,Rail Connectivity to Errupalem Amravati Namburu 57 Km,2026-04,"Multi-States(Andhra Pradesh,Telangana)",South Central Railway [SCR] - II,2047.4,2047.4,208.59,0.16,0.034305893,0.17003427,False,False,33.37207971085279,13.580031660302234,LOW,MONITOR,Continue routine monitoring.
618295,"Improvement/Widening of New NH-217 Dainadubi-Darugiri section to Two lane withpaved shoulder in Meghalaya from design Km 0000 to Km 40840 existing Km 8600 toKm 53000 of Old NH-62 under BMP Lot-1 Pkg-1B Meghalaya portion",2026-04,Meghalaya,NHIDCL,705.83,705.83,0.0,38.75,0.013392346,0.15454897,False,False,36.16438356164384,13.566601465826166,LOW,MONITOR,Continue routine monitoring.
706780,Mumbai Urban Transport Project [MUTP]  Phase-IIIA,2026-04,Maharashtra,Mumbai Rail Vikas Corporation Ltd.[MRVC],33690.0,33690.0,3577.36,22.0,0.0163856,0.0071618464,False,False,81.2625435836549,13.560318288913896,LOW,MONITOR,Continue routine monitoring.
400139,KOTRE BASANTPUR PACHMO OCP,2026-05,Jharkhand,Ministry of Coal,861.06,625.4,456.48,45.52,0.1920106,0.012057119,False,False,30.02925760610136,13.553197692428876,LOW,MONITOR,Continue routine monitoring.
400183,BALARAM EXPANSION OCP,2026-05,Odisha,Mahanadi Coalfields Limited [MCL],3504.21,3504.21,958.0,58.0,0.1473586,0.008070458,False,False,35.32088917251649,13.501847746605012,LOW,MONITOR,Continue routine monitoring.
612186,350 Bedded [Upgradable to 500 beds] ESI Hospital at Sanand,2026-05,Gujarat,Employee's State Insurance Company [ESIC],558.12,558.12,55.81,21.5,0.101460636,0.06902768,False,False,35.70000179172938,13.499631654562629,LOW,MONITOR,Continue routine monitoring.
705747,Parasnath-Madhuban-Giridih new line,2026-05,Jharkhand,East Central Railway [ECR] - I,902.86,902.86,0.0,0.1,0.01857433,0.10938384,False,False,50.05,13.47335750579834,LOW,MONITOR,Continue routine monitoring.
611945,Petlad Bhadran 23 Kms,2026-05,Gujarat,Western Railway,307.11,307.11,18.9,17.0,0.0873673,0.010488195,False,False,24.969229266386638,13.462712461552233,LOW,MONITOR,Continue routine monitoring.
701574,Deepening and Optimization of Inner Harbour facilities including development of Western Dock on BOT basis to handle Cape size vessels,2026-05,Odisha,Paradip Port Trust [PPT],3004.63,3004.63,2220.12,72.0,0.1777572,0.008969338,False,False,27.128133704735376,13.457213868271342,LOW,MONITOR,Continue routine monitoring.
616983,Kosamba Umarpada GC PROJECT,2026-04,Gujarat,Ministry of Railways-,467.58,467.58,70.54,16.0,0.070094906,0.11112736,False,False,43.89942541026847,13.453535637712147,LOW,MONITOR,Continue routine monitoring.
618110,"Improvement and upgradation to two lane with Paved Shoulder configuration fromexisting km 55.00 to km 90.00 Design length 34.76 of NH-227A near Chhapia Villageto near Sikriganj in the State of UP on EPC Mode.",2026-04,Uttar Pradesh,MoRTH,307.11,307.11,125.88,0.0,0.086162254,0.12507749,False,False,33.60659047246914,13.447667724312755,LOW,MONITOR,Continue routine monitoring.
618215,"Improvement/construction of existing CL-5 Road to NH Intermediate lane specificationwith hard shoulder from Km 166.000 to 203.77   net Length 37.770 kms    of NH-505Sumdo-Kaza-Gramphoo road     in the state of Himachal Pradesh on EPC modeunder project Deepak, BRO",2026-04,Himachal Pradesh,MoRTH,274.36,194.0,0.0,22.26,0.038670022,0.13489595,False,False,40.73059360730594,13.435870588642278,LOW,MONITOR,Continue routine monitoring.
705667,Mathura-Jhansi Third Railway Line [274 Km],2026-05,"Multi-States(Madhya Pradesh,Rajasthan, UttarPradesh)",RVNL - II,5961.0,5961.0,5171.79,96.32,0.067576356,0.0024143541,False,False,51.84,13.431770301818847,LOW,MONITOR,Continue routine monitoring.
709799,Setting up Polypropylene Unit at Kochi Refinery,2026-04,Kerala,MinistryofPetroleumNaturalGas,4460.0,4850.0,818.9,32.2,0.09775066,0.10943488,False,False,40.45886499754541,13.407539580869605,LOW,MONITOR,Continue routine monitoring.
616588,Buramara-Chakulia new line [59.96 km],2026-05,"Multi-States(Jharkhand,Odisha, WestBengal)",South Eastern Railway [SER] - I,1459.13,1459.13,9.16,0.0,0.035699252,0.18472189,False,False,14.132383106442166,13.403619444115739,LOW,MONITOR,Continue routine monitoring.
705793,Raising of speed to 160 kmph/200 kmph on existing New Delhi-Mumbai route incl. Vadodara-Ahmedabad,2026-05,"Multi-States (Delhi,Gujarat, MadhyaPradesh,Maharashtra,Rajasthan)",PCE/WR,6806.44,8095.12,9480.86,66.32,0.008625157,0.022513319,False,False,66.84,13.386316038131714,LOW,MONITOR,Continue routine monitoring.
618113,"Improvement and up-gradation of NH-227B 84 Kosi Parikrama Marg Package III, fromKm.47.800 Gosaiganj to Km.73.300 Bikapur in the State of Uttar Pradesh on EPCbasis.",2026-04,Uttar Pradesh,MoRTH,587.97,587.97,37.42,28.0,0.06176778,0.103993475,False,False,40.637595818009004,13.384749079580011,LOW,MONITOR,Continue routine monitoring.
618244,"Construction of Raebareli Ring Road Phase-2 with four Lane configuration forRaebareli City in the state of Uttar Pradesh on Hybrid Annuity Model HAM basis",2026-04,Uttar Pradesh,MoRTH,1273.72,1273.72,0.0,44.37,0.012969752,0.14735824,False,False,30.593607305936075,13.365012508549103,LOW,MONITOR,Continue routine monitoring.
617068,"Augmentation of Transformation Capacity by 3x500 MVA, 400/220 KV ICTS [6th-8th]and 1x1500 MVA, 765/400 KV ICT [4th] at Bidar PS  [SPV Name- POWERGRID BidarAugmentation Transmission Limited]",2026-04,Karnataka,Power Grid Corporation of India Limited [POWERGRID],288.0,288.0,20.16,7.2,0.06762392,0.05761865,False,False,33.20823529411765,13.356612949146944,LOW,MONITOR,Continue routine monitoring.
705933,Nimach-Ratlam Doubling [133 Km],2026-04,Madhya Pradesh,Western Railway [WR] - II,1095.88,1095.88,1284.91,94.0,0.05020423,0.050676394,False,False,46.00760687661646,13.352516515959021,LOW,MONITOR,Continue routine monitoring.
612513,"Construction of 100 Bedded ESI Hospital at Duburi, Odisha.",2026-04,Odisha,Employee's State Insurance Company [ESIC],164.6,164.6,16.4,7.2,0.07342264,0.121072166,False,False,33.18847830748338,13.347032808744576,LOW,MONITOR,Continue routine monitoring.
707070,Establishment of new GMC Hoshiarpur,2026-05,Punjab,"Medical Education, Ministry of Health and Family Welfare",325.0,374.75,2.0,1.0,0.036226265,0.17076285,False,False,3.0291406994988046,13.33822692462697,LOW,MONITOR,Continue routine monitoring.
619029,Transmission System for Reliable Power Supply to Dholera,2026-04,Gujarat,Power Grid Corporation of India Limited [POWERGRID],319.42,319.42,51.1,18.0,0.07828258,0.05542354,False,False,45.22668169390354,13.316142985897054,LOW,MONITOR,Continue routine monitoring.
617914,"Upgradation and reconstruction of Shahpura-Dindori Section of NH 45 from Km103.700 Design to Km 164.580 Design including 3 bypasses Total length 60.88km toTwo lane with paved shoulder configuration along with One time improvement in 03nos of bypassed built-up areas in a total length of 12.341 km in the State of MadhyaPradesh on EPC mode",2026-04,Madhya Pradesh,MoRTH,241.23,250.09,0.0,29.09,0.01861518,0.08089412,False,False,52.72666666666667,13.31272085571289,LOW,MONITOR,Continue routine monitoring.
400153,EPR ROHINI - KARKETTA OCP,2026-05,Jharkhand,Ministry of Coal,1020.42,1020.42,85.34,22.54,0.18892473,0.006216324,False,False,36.22818388506693,13.281349775142854,LOW,MONITOR,Continue routine monitoring.
705741,Jeypore-Navarangpur New  Rail Line Project,2026-04,Odisha,East Coast Railway [ECoR] - II,748.0,748.0,15.91,1.97,0.056665897,0.093105465,False,False,34.63248663101604,13.261235375633852,LOW,MONITOR,Continue routine monitoring.
619005,"Construction of bypass around Chatra Town on NH-22 old NH-99 in the state ofJharkhand under EPC Mode",2026-04,Jharkhand,MoRTH,235.42,199.2,0.0,12.0,0.11566708,0.08517713,False,False,8.21917808219178,13.241089755541658,LOW,MONITOR,Continue routine monitoring.
400205,Sahjanwa-Dohrighat,2026-04,Uttar Pradesh,North Eastern Railway [NER],1319.75,1319.75,492.3,4.0,0.049109053,0.011372892,False,False,69.08464987055629,13.237733720207467,LOW,MONITOR,Continue routine monitoring.
400352,JHARKHAND-LAIYO OCP,2026-05,Jharkhand,Ministry of Coal,764.57,764.57,145.81,29.39,0.186716,0.013188851,False,False,32.73228550014351,13.237464284982465,LOW,MONITOR,Continue routine monitoring.
615345,"Transmission System for Evacuation of Power from Potential Renewable Energy Zonein Khavda area of Gujarat under Phase-IV [7GW] Part B [SPV Name POWERGRIDSouth Olpad Transmission Limited]",2026-04,Gujarat,Power Grid Corporation of India Limited [POWERGRID],4766.0,4766.0,1239.16,27.59,0.10017411,0.04169134,False,False,49.78100456621004,13.231686112025013,LOW,MONITOR,Continue routine monitoring.
705410,Nangal Dam-Talwara New Broad Gauge Line [84 KM] and Taking Over Siding Mukerian-Talwara [29 KM],2026-05,"Multi-States(HimachalPradesh, Punjab)",Northen Railway [NR],2018.0,2018.0,2398.08,85.5,0.014837384,0.0032325767,False,False,57.25,13.227958583831787,LOW,MONITOR,Continue routine monitoring.
701172,AIIMS Darbhanga,2026-05,Bihar,PMSSY AND Institute of NATIONAL Importance,1264.0,1264.0,0.0,0.0,0.014047022,0.21738292,False,False,28.666666666666668,13.224917221069337,LOW,MONITOR,Continue routine monitoring.
705762,Construction of New BG line between Hassan [Alur] to Belur [ Km 27.34],2026-05,Karnataka,South Western Railway [SWR] - II,748.86,748.86,1.15,0.3,0.026357636,0.14119819,False,False,25.149232166225996,13.22350901621808,LOW,MONITOR,Continue routine monitoring.
615914,GHONSA EXPANSION DEEP OC MINE,2026-05,Maharashtra,Western Coalfields Limited [WCL],184.71,184.71,15.72,12.87,0.12286535,0.017330157,False,False,31.392446808510638,13.219744630529526,LOW,MONITOR,Continue routine monitoring.
706763,Rajkot - Kanalus Doubling Project [111.2 Kms],2026-05,Gujarat,Western Railway WR - II,1080.58,1080.58,958.41,81.0,0.087214604,0.09213819,False,False,30.1657223796034,13.21807944916463,LOW,MONITOR,Continue routine monitoring.
705457,Ratlam-Mhow-Khandwa-Akola Gauge Conversion,2026-05,"Multi-States(Madhya Pradesh,Maharashtra)",Western Railway [WR] - II,1656.25,6499.86,4606.71,83.0,0.037175063,0.0052869506,False,False,56.05194073119665,13.195416899321831,LOW,MONITOR,Continue routine monitoring.
400033,BHATADI EXPANSION OC,2026-05,Maharashtra,Western Coalfields Limited [WCL],580.61,580.61,112.17,33.91,0.06411666,0.04372147,False,False,34.18308421818633,13.19314409024748,LOW,MONITOR,Continue routine monitoring.
400254,Sakri -Hasanpur [via Harnagar - Kusheshwar Asthan] New Railway line,2026-05,Bihar,East Central Railway [ECR] - I,735.2,735.2,589.37,84.2,0.03599879,0.016527394,False,False,57.9,13.190905151367186,LOW,MONITOR,Continue routine monitoring.
618159,"Construction of new 2 Lane with paved shoulders of NH Standards from km 0.080 tokm 11.690 L11.610 km in Majuli and from km 19.715 to km 27.484 L 7.769 km inJorhat on the newly declared NH 715K and construction of 1.10 km flyover on NH-715with its approaches and service roads L1.10 km, Total Length  20.479 km in the Stateof Assam Job No. 715K/AS/2023-24/256",2026-04,Assam,MoRTH,382.1,382.1,25.58,0.0,0.11289697,0.10627964,False,False,25.92985643569261,13.190847178732797,LOW,MONITOR,Continue routine monitoring.
705507,Itarsi - Nagpur Third Railway Line [280 km],2026-05,"Multi-States(Madhya Pradesh,Maharashtra)",Central Railway [CR] - II,2449.91,2506.68,2164.79,50.0,0.02005092,0.0011160324,False,False,70.60263355807152,13.19043356215311,LOW,MONITOR,Continue routine monitoring.
618076,"Improvement and Widening two lannig with paved Shoulder of NH 127B from km31.500 Goeragre to km 63.224 Package-II in state of Meghalaya",2026-04,Meghalaya,MoRTH,504.0,350.67,0.0,2.5,0.022614423,0.109998524,False,False,30.593607305936075,13.187273365177521,LOW,MONITOR,Continue routine monitoring.
612183,Development of New Civil Enclave at Bihta,2026-04,Bihar,Airport Authority of India [AAI],1413.0,1413.0,7.64,1.28,0.016707195,0.15591729,False,False,34.18306204293466,13.186733979902112,LOW,MONITOR,Continue routine monitoring.
705794,New Delhi- Howrah Speed Booster[160Kmph] Project,2026-04,"Multi-States(Bihar, Delhi,Jharkhand, UttarPradesh, WestBengal)",PCE/NCR,6684.81,6684.81,127.03,0.0,0.012943493,0.058367312,False,False,66.67933518928237,13.155759416881125,LOW,MONITOR,Continue routine monitoring.
705918,Allahabad division - Aligarh - Harduaganj Flyover,2026-04,Uttar Pradesh,North Central Railway,1457.0,1457.0,400.19,36.0,0.06757212,0.01947267,False,False,57.15022191718142,13.146857895426333,LOW,MONITOR,Continue routine monitoring.
618311,"Widening/lmprovement to 4-Lane with Paved shoulder for existing as well asGreenfield alignment of Badarpur  Churaibari section of NH-8 from Design chainage87.700 Chandkhira to Km. 106.500 Churaibari section Assam-Tripura border in thestate of Assam on HAM Mode Package-6",2026-04,Assam,NHIDCL,870.0,870.0,0.0,31.83,0.017131021,0.16713144,False,False,36.16438356164384,13.135674189214837,LOW,MONITOR,Continue routine monitoring.
705562,Chhapra-Ballia Patch Doubling,2026-05,"Multi-States(Bihar, UttarPradesh)",North Eastern Railway [NER],963.0,1046.0,918.18,96.0,0.06343882,0.013422969,False,False,52.0,13.125006484985352,LOW,MONITOR,Continue routine monitoring.
706835,Belgaum-Dharwad via Kittur [73.10Km],2026-05,Karnataka,South Western Railway [SWR] - II,1591.0,1591.0,0.38,0.0,0.050896935,0.17509536,False,False,21.194149272493597,13.111114921696792,LOW,MONITOR,Continue routine monitoring.
604833,"Andheri Residential Towers, Mumbai",2026-05,Maharashtra,Ministry of Petroleum & Natural Gas,281.35,389.67,279.58,81.0,0.061520685,0.007961554,False,False,59.5,13.084403800964354,LOW,MONITOR,Continue routine monitoring.
400087,Redevelopment of Sobhasan Complex,2026-05,Gujarat,Oil and Natural Gas Corporation Limited [ONGC],885.63,1347.61,1022.45,89.2,0.15807498,0.011756621,False,False,27.058292443572128,13.048387917133963,LOW,MONITOR,Continue routine monitoring.
618368,"Improvement and Widening to 2-lane with paved shoulder of road from design Km36.000 Rangamati to design Km 72.000 Pati Chhari Total length 36.000 Km onTeliamura to Harina section of NH 208 in the state of Tripura on EPC mode underJICA ODA Loan Phase VI Package-3",2026-04,Tripura,NHIDCL,670.9,670.9,0.0,14.0,0.017472927,0.17293306,False,False,42.666666666666664,13.047952079772948,LOW,MONITOR,Continue routine monitoring.
617405,Jamnagar Transmission Limited,2026-04,Gujarat,Adani Transmission Limited,4000.0,4000.0,537.0,18.0,0.035463907,0.122862235,False,False,45.24383333333333,13.02821318359375,LOW,MONITOR,Continue routine monitoring.
705493,Hubli-Ankola New Line Project [164.44 km],2026-04,Karnataka,South Western Railway [SWR] - II,5174.0,5174.0,178.42,4.7,0.01959979,0.044605438,False,False,69.77701069449813,13.010822119616615,LOW,MONITOR,Continue routine monitoring.
619056,"Darlipali Super Thermal Power Project, Stage-II [1x800 MW]",2026-05,Odisha,National Thermal Power Corporation [NTPC],11131.0,11131.0,472.8,2.35,0.04761907,0.053381156,False,False,4.774734459022643,12.978136819854374,LOW,MONITOR,Continue routine monitoring.
615194,URDHAN EXPANSION OC COST PLUS,2026-04,Madhya Pradesh,Western Coalfields Limited [WCL],206.88,206.88,27.32,2.02,0.16203159,0.008034187,False,False,26.43549980848891,12.965119931295309,LOW,MONITOR,Continue routine monitoring.
619196,Change of service of existing Mundra-Panipat Pipeline [Panipat - Churwa section] from Crude oil to Product,2026-05,Haryana,IOCL,359.0,359.0,33.94,38.2,0.10788398,0.06900626,False,False,26.0241583764425,12.953067955074774,LOW,MONITOR,Continue routine monitoring.
618144,"Construction of Major Bridge Across Sharavathi Backwaters and approches betweenAmbargodu and Kalasavalli Near Sigandhur in Sagar Taluk on NH 369E in the Stateof Karnataka on EPC mode.Job No. NH-369E-KNT-2018-19-895 dated 06.03.2019.",2026-04,Karnataka,MoRTH,423.15,423.15,0.0,0.0,0.005350349,0.08035481,False,False,65.66666666666667,12.952887630462646,LOW,MONITOR,Continue routine monitoring.
616253,BLOCK E OCP,2026-04,Jharkhand,Ministry of Coal,5850.83,5850.83,20.32,4.17,0.077186316,0.10898336,False,False,27.78154738260746,12.952461790313482,LOW,MONITOR,Continue routine monitoring.
