ProjectCode,ProjectName,ReportMonth,OriginalCost,RevisedCost,Expenditure,CurrentExpenditureRatio,RobustCurrentExpenditurePct,RobustCurrentGap,Physical Progress,Prev_Expenditure,Prev_OriginalCost,Prev_RevisedCost,Prev_ExpenditureRatio,Prev_CostGrowth,Prev_PhysicalProgress,Prev_ProgressRemaining,ProgressVelocity,ProjectAgeDays,ElapsedDays,PlannedDurationDays,RemainingPlannedDays,ScheduleElapsedRatio,ProgressScheduleGap,Prev_RobustExpenditurePct,Prev_RobustGap,CurrentGapVsPreviousGap,HasPreviousRevisedCost,HasPreviousRevisedDoc,InvalidPlannedDuration,DateInconsistencyFlag,State,Agency,FutureCostOverrun
618963,Construction work of 4-laning of Shahganj bypass end to Badi Package-IV of NH-146B from design km 102.000 to design km 142.357 Design length 40.357 km,2026-05-01,784.14,836.64,318.13,0.3802471791929623,38.02471791929623,6.345282080703768,44.37,317.58,784.14,836.64,0.37958978772231783,0.0,42.83,57.17,1.5399999999999991,820.0,426.0,730.0,304.0,0.5835616438356165,-13.98616438356165,37.95897877223178,4.871021227768217,1.4742608529355508,1,1,0,0,Madhya Pradesh,National Highways Authority of India [NHAI],0
618964,4 Laning of Sandalpur to Nasrullaganj Pkg-1 section of NH-146B Length 43.2 Km.,2026-04-01,1425.98,1425.98,66.78,0.046830951345741174,4.683095134574118,3.3369048654258817,8.02,,,,,0.0,,,,396.0,90.0,730.0,640.0,0.1232876712328767,-4.308767123287671,,,,0,1,0,0,Madhya Pradesh,National Highways Authority of India [NHAI],0
618964,4 Laning of Sandalpur to Nasrullaganj Pkg-1 section of NH-146B Length 43.2 Km.,2026-05-01,1425.98,1425.98,69.44,0.04869633515196566,4.869633515196567,5.430366484803434,10.3,66.78,1425.98,1425.98,0.046830951345741174,0.0,8.02,91.98,2.280000000000001,426.0,120.0,730.0,610.0,0.1643835616438356,-6.138356164383559,4.683095134574118,3.3369048654258817,2.0934616193775524,0,1,0,0,Madhya Pradesh,National Highways Authority of India [NHAI],1
618966,"Six laning with both sides Service Road of Ayodhya Bypass from Design Km 0000near Ashram Tiraha on NH-46 to Km 16439 end at Ratnagiri Tiraha on Nh-146",2026-04-01,1123.17,1103.22,94.69,0.08583056869889959,8.583056869889958,7.136943130110042,15.72,,,,,0.0,,,,790.0,243.0,730.0,487.0,0.33287671232876714,-17.567671232876712,,,,1,1,0,0,Madhya Pradesh,National Highways Authority of India [NHAI],1
618966,Six laning with both sides Service Road of Ayodhya Bypass from Design Km 0000 near Ashram Tiraha on NH-46 to Km 16439 end at Ratnagiri Tiraha on Nh-146,2026-05-01,1123.17,1103.22,119.13,0.1079839016696579,10.79839016696579,5.4616098330342115,16.26,94.69,1123.17,1103.22,0.08583056869889959,0.0,15.72,84.28,0.5400000000000009,820.0,273.0,730.0,457.0,0.37397260273972605,-21.137260273972604,8.583056869889958,7.136943130110042,-1.6753332970758308,1,1,0,0,Madhya Pradesh,National Highways Authority of India [NHAI],0
618967,"Upgradation and Strengthening of Chenani to Nashri Section via Patnitop of NH244from Km 0.000 to Km 39.100",2026-04-01,295.06,295.06,175.81,0.5958449128990714,59.584491289907135,4.2155087100928625,63.8,,,,,0.0,,,,761.0,608.0,730.0,122.0,0.8328767123287671,-19.48767123287672,,,,0,1,0,0,"Jammu andKashmir",National Highways Authority of India [NHAI],0
618967,Upgradation and Strengthening of Chenani to Nashri Section via Patnitop of NH244 from Km 0.000 to Km 39.100,2026-05-01,295.06,295.06,175.97,0.5963871754897309,59.638717548973084,4.361282451026916,64.0,175.81,295.06,295.06,0.5958449128990714,0.0,63.8,36.2,0.20000000000000284,791.0,638.0,730.0,92.0,0.873972602739726,-23.397260273972606,59.584491289907135,4.2155087100928625,0.14577374093405382,0,1,0,0,"Jammu andKashmir",National Highways Authority of India [NHAI],0
618968,"6L access control Greenfield highway of Vill-Khyawari to Vill-Latifpur at SaharanpurBypass  from Km. 82.000 to Km. 119.790 Pkg-4",2026-04-01,1428.19,1439.35,1220.87,0.8482092611248132,84.82092611248132,12.679073887518683,97.5,,,,,0.0,,,,1857.0,1308.0,731.0,-577.0,1.7893296853625171,-2.5,,,,1,1,0,0,Uttar Pradesh,National Highways Authority of India [NHAI],0
618968,6L access control Greenfield highway of Vill-Khyawari to Vill-Latifpur at Saharanpur Bypass from Km. 82.000 to Km. 119.790 Pkg-4,2026-05-01,1428.19,1439.35,1221.16,0.848410740959461,84.8410740959461,12.658925904053902,97.5,1220.87,1428.19,1439.35,0.8482092611248132,0.0,97.5,2.5,0.0,1887.0,1338.0,731.0,-607.0,1.8303693570451436,-2.5,84.82092611248132,12.679073887518683,-0.020147983464781305,1,1,0,0,Uttar Pradesh,National Highways Authority of India [NHAI],1
618969,4/6L of  Spur to Haridwar Greenfield from Km. 0.000 to Km. 50.70,2026-04-01,2155.95,2612.3,1469.55,0.5625502430808099,56.25502430808099,35.24497569191901,91.5,,,,,0.0,,,,1612.0,1155.0,731.0,-424.0,1.5800273597811219,-8.5,,,,1,1,0,0,"Multi-States (UttarPradesh,Uttarakhand)",National Highways Authority of India [NHAI],0
618969,4/6L of Spur to Haridwar Greenfield from Km. 0.000 to Km. 50.70,2026-05-01,2155.95,2612.3,1482.54,0.5675228725644068,56.75228725644068,34.84771274355931,91.6,1469.55,2155.95,2612.3,0.5625502430808099,0.0,91.5,8.5,0.09999999999999432,1642.0,1185.0,731.0,-454.0,1.6210670314637483,-8.400000000000006,56.25502430808099,35.24497569191901,-0.3972629483596961,1,1,0,0,"Multi-States (UttarPradesh,Uttarakhand)",National Highways Authority of India [NHAI],1
618970,"6L access control Greenfield highway of Vill-Lohadda to Vill-Karaunda Mahajan fromKm. 27.000 to Km. 56.500 Pkg-2",2026-04-01,1335.45,1335.38,1016.38,0.7611166858871632,76.11166858871631,16.778331411283688,92.89,,,,,0.0,,,,1857.0,1308.0,731.0,-577.0,1.7893296853625171,-7.109999999999999,,,,1,1,0,0,Uttar Pradesh,National Highways Authority of India [NHAI],0
618970,6L access control Greenfield highway of Vill-Lohadda to Vill-Karaunda Mahajan from Km. 27.000 to Km. 56.500 Pkg-2,2026-05-01,1335.45,1335.38,1021.32,0.7648160074285971,76.48160074285971,16.40839925714029,92.89,1016.38,1335.45,1335.38,0.7611166858871632,0.0,92.89,7.109999999999999,0.0,1887.0,1338.0,731.0,-607.0,1.8303693570451436,-7.109999999999999,76.11166858871631,16.778331411283688,-0.36993215414339886,1,1,0,0,Uttar Pradesh,National Highways Authority of India [NHAI],1
618971,"Pune Metro Rail Project Phase-2 Corridor 2A Vanaz to Chandani Chowk and Corridor2B Ramwadi to Wagholi/Vitthalwadi",2026-04-01,3626.24,3626.24,2.65,0.0007307845040593011,0.07307845040593011,1.3069215495940698,1.38,,,,,0.0,,,,274.0,274.0,1461.0,1187.0,0.18754277891854895,-17.374277891854895,,,,0,0,0,0,Maharashtra,Maharashtra Metro Rail Corporation Limited [MMRCL],0
618971,Pune Metro Rail Project Phase-2 Corridor 2A Vanaz to Chandani Chowk and Corridor 2B Ramwadi to Wagholi/Vitthalwadi,2026-05-01,3626.24,3626.24,3.33,0.0009183065654782916,0.09183065654782915,1.3581693434521709,1.45,2.65,3626.24,3626.24,0.0007307845040593011,0.0,1.38,98.62,0.07000000000000006,304.0,304.0,1461.0,1157.0,0.2080766598220397,-19.357665982203972,0.07307845040593011,1.3069215495940698,0.051247793858101076,0,0,0,0,Maharashtra,Maharashtra Metro Rail Corporation Limited [MMRCL],0
618972,Devbhumi Dwarka [Okha] - Kanalus Doubling,2026-04-01,1456.77,1456.77,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,121.0,121.0,1096.0,975.0,0.1104014598540146,-11.04014598540146,,,,0,0,0,0,Gujarat,Western Railway [WR] - II,0
618972,Devbhumi Dwarka [Okha] - Kanalus Doubling,2026-05-01,1456.77,1456.77,0.28,0.0001922060448801115,0.01922060448801115,-0.01922060448801115,0.0,0.0,1456.77,1456.77,0.0,0.0,0.0,100.0,0.0,151.0,151.0,1096.0,945.0,0.13777372262773724,-13.777372262773724,0.0,0.0,-0.01922060448801115,0,0,0,0,Gujarat,Western Railway [WR] - II,0
618976,"Gadarwara Super Thermal Power Project, Stage-II [2x800 MW]",2026-04-01,20446.0,20446.0,1721.18,0.08418174704098602,8.418174704098602,-0.9181747040986021,7.5,,,,,0.0,,,,516.0,335.0,1765.0,1430.0,0.18980169971671387,-11.480169971671387,,,,0,0,0,0,Madhya Pradesh,National Thermal Power Corporation [NTPC],0
618976,"Gadarwara Super Thermal Power Project, Stage-II [2x800 MW]",2026-05-01,20446.0,20446.0,1945.1,0.09513352244937885,9.513352244937884,-1.3133522449378852,8.2,1721.18,20446.0,20446.0,0.08418174704098602,0.0,7.5,92.5,0.6999999999999993,546.0,365.0,1765.0,1400.0,0.20679886685552407,-12.479886685552408,8.418174704098602,-0.9181747040986021,-0.395177540839283,0,1,0,0,Madhya Pradesh,National Thermal Power Corporation [NTPC],0
618977,"Development of New Greenfield Airport at Bundi, Kota Rajasthan.",2026-04-01,1507.0,1507.0,40.4,0.026808228268082282,2.680822826808228,10.119177173191773,12.8,,,,,0.0,,,,243.0,182.0,730.0,548.0,0.2493150684931507,-12.13150684931507,,,,0,1,0,0,Rajasthan,Airport Authority of India [AAI],0
618977,"Development of New Greenfield Airport at Bundi, Kota Rajasthan.",2026-05-01,1507.0,1507.0,46.66,0.030962176509621762,3.0962176509621764,10.003782349037824,13.1,40.4,1507.0,1507.0,0.026808228268082282,0.0,12.8,87.2,0.29999999999999893,273.0,212.0,730.0,518.0,0.29041095890410956,-15.941095890410958,2.680822826808228,10.119177173191773,-0.11539482415394886,0,1,0,0,Rajasthan,Airport Authority of India [AAI],1
618978,Gondia - Dongargarh 4th line [84 Km],2026-04-01,2222.53,2222.53,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,182.0,182.0,1826.0,1644.0,0.09967141292442497,-9.967141292442497,,,,0,0,0,0,"Multi-States(Chhattisgarh,Maharashtra)",South Eastern Central Railway,0
618978,Gondia - Dongargarh 4th line [84 Km],2026-05-01,2222.53,2222.53,0.0,0.0,0.0,0.0,0.0,0.0,2222.53,2222.53,0.0,0.0,0.0,100.0,0.0,212.0,212.0,1826.0,1614.0,0.11610076670317634,-11.610076670317634,0.0,0.0,0.0,0,0,0,0,"Multi-States(Chhattisgarh,Maharashtra)",South Eastern Central Railway,0
618982,Talabira II & III OCP - FMC,2026-04-01,522.45,522.45,324.74,0.6215714422432769,62.15714422432769,10.492855775672318,72.65,,,,,0.0,,,,1278.0,1066.0,1127.0,61.0,0.9458740017746229,-21.93740017746228,,,,0,0,0,0,Odisha,NLC India Limited [NLCIL],0
618982,Talabira II & III OCP - FMC,2026-05-01,522.45,522.45,324.74,0.6215714422432769,62.15714422432769,11.492855775672318,73.65,324.74,522.45,522.45,0.6215714422432769,0.0,72.65,27.349999999999994,1.0,1308.0,1096.0,1127.0,31.0,0.9724933451641526,-23.599334516415254,62.15714422432769,10.492855775672318,1.0,0,1,0,0,Odisha,NLC India Limited [NLCIL],0
618985,"Pune Metro Rail Project Phase-2 Line-4 Kharadi to Khadakwasla with Spur Line 4ANal Stop - Warje - Manikbaug",2026-04-01,9857.85,9857.85,3.94,0.00039968147212627496,0.039968147212627494,0.4400318527873725,0.48,,,,,0.0,,,,121.0,121.0,1826.0,1705.0,0.06626506024096386,-6.146506024096386,,,,0,0,0,0,Maharashtra,Maharashtra Metro Rail Corporation Limited [MMRCL],0
618985,Pune Metro Rail Project Phase-2 Line-4 Kharadi to Khadakwasla with Spur Line 4A Nal Stop - Warje - Manikbaug,2026-05-01,9857.85,9857.85,5.49,0.0005569165690287436,0.05569165690287436,0.46430834309712565,0.52,3.94,9857.85,9857.85,0.00039968147212627496,0.0,0.48,99.52,0.040000000000000036,151.0,151.0,1826.0,1675.0,0.08269441401971522,-7.749441401971524,0.039968147212627494,0.4400318527873725,0.02427649030975315,0,0,0,0,Maharashtra,Maharashtra Metro Rail Corporation Limited [MMRCL],0
618986,Furkating-New Tinsukia[194 Km],2026-04-01,3633.58,3633.58,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,212.0,212.0,1369.0,1157.0,0.15485756026296568,-15.485756026296569,,,,0,0,0,0,Assam,Northeast Frontier Railway [NFR],0
618986,Furkating-New Tinsukia[194 Km],2026-05-01,3633.58,3633.58,0.0,0.0,0.0,0.0,0.0,0.0,3633.58,3633.58,0.0,0.0,0.0,100.0,0.0,242.0,242.0,1369.0,1127.0,0.17677136596055515,-17.677136596055515,0.0,0.0,0.0,0,0,0,0,Assam,Northeast Frontier Railway [NFR],0
618991,200 MW SPP part of 510 MW CPSU scheme,2026-04-01,1221.41,1221.41,64.03,0.05242301929736943,5.242301929736943,-5.242301929736943,0.0,,,,,0.0,,,,1370.0,761.0,1005.0,244.0,0.7572139303482587,-75.72139303482587,,,,0,0,0,0,Gujarat,NLC India Limited [NLCIL],0
618991,200 MW SPP part of 510 MW CPSU scheme,2026-05-01,1221.41,1221.41,64.03,0.05242301929736943,5.242301929736943,-5.242301929736943,0.0,64.03,1221.41,1221.41,0.05242301929736943,0.0,0.0,100.0,0.0,1400.0,791.0,1005.0,214.0,0.7870646766169154,-78.70646766169153,5.242301929736943,-5.242301929736943,0.0,0,0,0,0,Gujarat,NLC India Limited [NLCIL],0
618992,100 MW SPP part of SECI 150 MW Hybrid,2026-04-01,480.68,480.68,2.62,0.005450611633519182,0.5450611633519181,0.6549388366480818,1.2,,,,,0.0,,,,1370.0,730.0,974.0,244.0,0.7494866529774127,-73.74866529774127,,,,0,0,0,0,Gujarat,NLC India Limited [NLCIL],0
618992,100 MW SPP part of SECI 150 MW Hybrid,2026-05-01,480.68,480.68,2.62,0.005450611633519182,0.5450611633519181,0.6549388366480818,1.2,2.62,480.68,480.68,0.005450611633519182,0.0,1.2,98.8,0.0,1400.0,760.0,974.0,214.0,0.7802874743326489,-76.82874743326488,0.5450611633519181,0.6549388366480818,0.0,0,0,0,0,Gujarat,NLC India Limited [NLCIL],0
618995,New Line between Junagarh - Nabarangpur [116.21 Km],2026-04-01,2864.51,2864.51,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,608.0,243.0,1826.0,1583.0,0.1330777656078861,-13.307776560788609,,,,0,0,0,0,Odisha,Indian Railway,0
618995,New Line between Junagarh - Nabarangpur [116.21 Km],2026-05-01,2864.51,2864.51,1.06,0.00037004583680978596,0.037004583680978594,-0.037004583680978594,0.0,0.0,2864.51,2864.51,0.0,0.0,0.0,100.0,0.0,638.0,273.0,1826.0,1553.0,0.14950711938663747,-14.950711938663746,0.0,0.0,-0.037004583680978594,0,0,0,0,Odisha,Indian Railway,0
619003,Solan - Kaithlighat Section of NH-22 Now NH-5 from Km. 106.139 to Km.129.05,2026-04-01,881.74,1519.53,652.04,0.4291063684165498,42.910636841654984,47.199363158345015,90.11,,,,,0.0,,,,2953.0,2708.0,912.0,-1796.0,2.969298245614035,-9.89,,,,1,1,0,0,Himachal Pradesh,National Highways Authority of India [NHAI],1
619003,Solan - Kaithlighat Section of NH-22 Now NH-5 from Km. 106.139 to Km.129.05,2026-05-01,881.74,1519.53,679.91,0.44744756602370467,44.744756602370465,45.365243397629534,90.11,652.04,881.74,1519.53,0.4291063684165498,0.0,90.11,9.89,0.0,2983.0,2738.0,912.0,-1826.0,3.0021929824561404,-9.89,42.910636841654984,47.199363158345015,-1.834119760715481,1,1,0,0,Himachal Pradesh,National Highways Authority of India [NHAI],1
619004,"Construction of Dubrajpur Bypass with 4-lane configuration of length 5.676 km on NH-60   new NH-14    from design chainage 0.00   existing km 316.135 on NH-60    todesign chainage 5.676   existing km 320.980 on NH-60    in the district of Birbhum,West Bengal under Annual Plan 2022-23 in EPC Mode- reg.    Job. No. 014-WB-2022-23/518   .",2026-04-01,560.79,560.79,0.0,0.0,0.0,3.5,3.5,,,,,0.0,,,,1127.0,121.0,730.0,609.0,0.16575342465753426,-13.075342465753426,,,,0,1,0,0,West Bengal,MoRTH,0
619004,"Construction of Dubrajpur Bypass with 4-lane configuration of length 5.676 km on NH- 60 new NH-14 from design chainage 0.00 existing km 316.135 on NH-60 to design chainage 5.676 existing km 320.980 on NH-60 in the district of Birbhum, West Bengal under Annual Plan 2022-23 in EPC Mode- reg. Job. No. 014-WB-2022- 23/518 .",2026-05-01,560.79,560.79,0.0,0.0,0.0,4.0,4.0,0.0,560.79,560.79,0.0,0.0,3.5,96.5,0.5,1157.0,151.0,730.0,579.0,0.20684931506849316,-16.684931506849317,0.0,3.5,0.5,0,1,0,0,West Bengal,MoRTH,0
619005,"Construction of bypass around Chatra Town on NH-22 old NH-99 in the state ofJharkhand under EPC Mode",2026-04-01,235.42,199.2,0.0,0.0,0.0,12.0,12.0,,,,,0.0,,,,1127.0,90.0,730.0,640.0,0.1232876712328767,-0.32876712328767077,,,,1,1,0,1,Jharkhand,MoRTH,0
619005,Construction of bypass around Chatra Town on NH-22 old NH-99 in the state of Jharkhand under EPC Mode,2026-05-01,235.42,199.2,0.0,0.0,0.0,12.0,12.0,0.0,235.42,199.2,0.0,0.0,12.0,88.0,0.0,1157.0,120.0,730.0,610.0,0.1643835616438356,-4.43835616438356,0.0,12.0,0.0,1,1,0,1,Jharkhand,MoRTH,0
619007,"Upgradation of Sarvardewla to Pal MP/MH Border Road section of NH-347 C fromDesign Chainge km 81.600 to 137.400 Total length 55.80 km to two lane with pavedshoulder configuration along with One time improvement of 1 .95 km in the State ofMadhya Pradesh on EPC mode.",2026-04-01,461.23,461.23,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,1127.0,90.0,730.0,640.0,0.1232876712328767,-12.32876712328767,,,,0,0,0,0,Madhya Pradesh,MoRTH,0
619007,Upgradation of Sarvardewla to Pal MP/MH Border Road section of NH-347 C from Design Chainge km 81.600 to 137.400 Total length 55.80 km to two lane with paved shoulder configuration along with One time improvement of 1 .95 km in the State of Madhya Pradesh on EPC mode.,2026-05-01,461.23,461.23,0.0,0.0,0.0,0.0,0.0,0.0,461.23,461.23,0.0,0.0,0.0,100.0,0.0,1157.0,120.0,730.0,610.0,0.1643835616438356,-16.43835616438356,0.0,0.0,0.0,0,0,0,0,Madhya Pradesh,MoRTH,0
619008,"Rehabilitation and Up gradation of Charthana  Jintur Section of NH 752 I Km 25100 to47100 to 2 Lane with Paved Shoulder configuration Flexible Pavement in the state ofMaharashtra on EPC mode. Reg- Resubmission of Annual Plan Estimate.",2026-04-01,157.69,157.69,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,396.0,90.0,546.0,456.0,0.16483516483516483,-16.483516483516482,,,,0,1,0,1,Maharashtra,MoRTH,0
619008,Rehabilitation and Up gradation of Charthana Jintur Section of NH 752 I Km 25100 to 47100 to 2 Lane with Paved Shoulder configuration Flexible Pavement in the state of Maharashtra on EPC mode. Reg- Resubmission of Annual Plan Estimate.,2026-05-01,157.69,157.69,0.0,0.0,0.0,51.0,51.0,0.0,157.69,157.69,0.0,0.0,0.0,100.0,51.0,426.0,120.0,546.0,426.0,0.21978021978021978,29.021978021978022,0.0,0.0,51.0,0,1,0,1,Maharashtra,MoRTH,0
619009,"Upgradation to Two Lane with Paved Shoulders from Km 0.000 to Km 41.920 GreenField Alignment of Gowrelly to Valigonda Section of NH-930P in the State ofTelangana on EPC Mode under Annual Plan 2022-23",2026-04-01,690.33,690.33,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,1247.0,-30.0,701.0,731.0,-0.042796005706134094,0.0,,,,0,0,0,0,Telangana,MoRTH,0
619009,Upgradation to Two Lane with Paved Shoulders from Km 0.000 to Km 41.920 Green Field Alignment of Gowrelly to Valigonda Section of NH-930P in the State of Telangana on EPC Mode under Annual Plan 2022-23,2026-05-01,690.33,690.33,0.0,0.0,0.0,0.0,0.0,0.0,690.33,690.33,0.0,0.0,0.0,100.0,0.0,1277.0,0.0,701.0,701.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,Telangana,MoRTH,0
619010,"Up-gradation to 2 lane with paved shoutders of Pawlrang - Rulchawm section- of NH-102B of Aizawl - Imphal Economic Corridor from Existing Chainage km 72.030 to km104.129 including 2.459 km re-alignment section from Tuivai River to Rulchawmconnecting km 48.150 of NH-6 [Design Chainage km 68.170 to km 98.579] in theState of Mizoram under Bharatmala Pariyojna on EPC mode under NHO-NEPackage-3  Keifang- Tuivai Pkg-3",2026-04-01,500.88,500.88,305.45,0.6098267049992014,60.98267049992015,14.367329500079848,75.35,,,,,0.0,,,,1582.0,882.0,547.0,-335.0,1.6124314442413163,-24.650000000000006,,,,0,1,0,0,Mizoram,NHIDCL,0
619010,Up-gradation to 2 lane with paved shoutders of Pawlrang - Rulchawm section- of NH- 102B of Aizawl - Imphal Economic Corridor from Existing Chainage km 72.030 to km 104.129 including 2.459 km re-alignment section from Tuivai River to Rulchawm connecting km 48.150 of NH-6 [Design Chainage km 68.170 to km 98.579] in the State of Mizoram under Bharatmala Pariyojna on EPC mode under NHO-NE Package-3 Keifang- Tuivai Pkg-3,2026-05-01,500.88,500.88,305.45,0.6098267049992014,60.98267049992015,14.367329500079848,75.35,305.45,500.88,500.88,0.6098267049992014,0.0,75.35,24.650000000000006,0.0,1612.0,912.0,547.0,-365.0,1.6672760511882998,-24.650000000000006,60.98267049992015,14.367329500079848,0.0,0,1,0,0,Mizoram,NHIDCL,1
619013,"Construction of Balance Work of 4-Laning of the Section from Jhanji to Demow of NH-37 Old from Km 501.800 to Km 514.800 13.000 Km, under SARDP- NE under EPCMode in the state of Assam Pkg-II Road Works",2026-04-01,508.76,542.87,58.12,0.10706062224842043,10.706062224842043,36.63393777515796,47.34,,,,,0.0,,,,4200.0,547.0,457.0,-90.0,1.1969365426695842,-52.66,,,,1,0,0,0,Assam,NHIDCL,0
619013,"Construction of Balance Work of 4-Laning of the Section from Jhanji to Demow of NH- 37 Old from Km 501.800 to Km 514.800 13.000 Km, under SARDP- NE under EPC Mode in the state of Assam Pkg-II Road Works",2026-05-01,508.76,542.87,58.12,0.10706062224842043,10.706062224842043,36.63393777515796,47.34,58.12,508.76,542.87,0.10706062224842043,0.0,47.34,52.66,0.0,4230.0,577.0,457.0,-120.0,1.262582056892779,-52.66,10.706062224842043,36.63393777515796,0.0,1,0,0,0,Assam,NHIDCL,0
619014,"lmprovement and Widening to 2 lane with paved Shoulder of NH-15 old NH-52 fromExisting Km 770.600 Design Km 24.819 to Existing km 805.750 Design Km 59.885Kamlang T-Junction to Chowkham, Existing Length 35.150 Km, Design Length-35.066Km in the state of Arunachal Pradesh on EPC mode Pkg-2",2026-04-01,316.73,316.73,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,852.0,59.0,730.0,671.0,0.08082191780821918,-8.082191780821917,,,,0,0,0,0,Arunachal Pradesh,NHIDCL,0
619014,"lmprovement and Widening to 2 lane with paved Shoulder of NH-15 old NH-52 from Existing Km 770.600 Design Km 24.819 to Existing km 805.750 Design Km 59.885 Kamlang T-Junction to Chowkham, Existing Length 35.150 Km, Design Length-35.066 Km in the state of Arunachal Pradesh on EPC mode Pkg-2",2026-05-01,316.73,316.73,0.0,0.0,0.0,1.71,1.71,0.0,316.73,316.73,0.0,0.0,0.0,100.0,1.71,882.0,89.0,730.0,641.0,0.12191780821917808,-10.481780821917809,0.0,0.0,1.71,0,0,0,0,Arunachal Pradesh,NHIDCL,0
619022,"Metro connectivity from Millennium  City Centre to Cyber City with Spur to DwarkaExpressway, Gurugram.",2026-04-01,5452.72,5452.72,92.12,0.01689432063263839,1.689432063263839,-1.689432063263839,0.0,,,,,0.0,,,,1005.0,608.0,1064.0,456.0,0.5714285714285714,-57.14285714285714,,,,0,0,0,0,Haryana,Gurugram Metro Rail Limited [GMRL],0
619022,"Metro connectivity from Millennium City Centre to Cyber City with Spur to Dwarka Expressway, Gurugram.",2026-05-01,5452.72,5452.72,159.67,0.029282633254595868,2.9282633254595867,1.3717366745404131,4.3,92.12,5452.72,5452.72,0.01689432063263839,0.0,0.0,100.0,4.3,1035.0,638.0,1064.0,426.0,0.599624060150376,-55.6624060150376,1.689432063263839,-1.689432063263839,3.0611687378042522,0,0,0,0,Haryana,Gurugram Metro Rail Limited [GMRL],0
619024,Mahan Transmission Limited,2026-04-01,3125.32,3125.32,286.79,0.09176340342748902,9.176340342748903,7.823659657251097,17.0,,,,,0.0,,,,396.0,396.0,761.0,365.0,0.5203679369250985,-35.03679369250985,,,,0,0,0,0,Madhya Pradesh,Adani Transmission Limited,0
619024,Mahan Transmission Limited,2026-05-01,3125.32,3125.32,317.79,0.10168238772349711,10.16823877234971,7.83176122765029,18.0,286.79,3125.32,3125.32,0.09176340342748902,0.0,17.0,83.0,1.0,426.0,426.0,761.0,335.0,0.5597897503285151,-37.97897503285151,9.176340342748903,7.823659657251097,0.008101570399192681,0,0,0,0,Madhya Pradesh,Adani Transmission Limited,0
619025,RAJASTHAN PART I POWER TRANSMISSION LIMITED,2026-04-01,25000.0,25000.0,230.05,0.009202,0.9202,1.0798,2.0,,,,,0.0,,,,455.0,455.0,1642.0,1187.0,0.27710109622411694,-25.710109622411693,,,,0,0,0,0,"Multi-States(Madhya Pradesh,Rajasthan, UttarPradesh)",Adani Transmission Limited,0
619025,RAJASTHAN PART I POWER TRANSMISSION LIMITED,2026-05-01,25000.0,25000.0,426.05,0.017042,1.7042000000000002,2.2958,4.0,230.05,25000.0,25000.0,0.009202,0.0,2.0,98.0,2.0,485.0,485.0,1642.0,1157.0,0.2953714981729598,-25.537149817295983,0.9202,1.0798,1.2159999999999997,0,0,0,0,"Multi-States(Madhya Pradesh,Rajasthan, UttarPradesh)",Adani Transmission Limited,0
619026,KPSIII HVDC Transmission Limited,2026-04-01,19000.0,19000.0,20.0,0.0010526315789473684,0.10526315789473684,0.8947368421052632,1.0,,,,,0.0,,,,,121.0,1461.0,1340.0,0.08281998631074607,-7.281998631074607,,,,0,0,0,0,Gujarat,Adani Transmission Limited,0
619026,KPSIII HVDC Transmission Limited,2026-05-01,19000.0,19000.0,20.0,0.0010526315789473684,0.10526315789473684,0.8947368421052632,1.0,20.0,19000.0,19000.0,0.0010526315789473684,0.0,1.0,99.0,0.0,,151.0,1461.0,1310.0,0.10335386721423682,-9.335386721423683,0.10526315789473684,0.8947368421052632,0.0,0,0,0,0,Gujarat,Adani Transmission Limited,0
619027,WRNES Talegaon Power Transmission Limited,2026-04-01,2000.0,2000.0,36.0,0.018,1.7999999999999998,3.2,5.0,,,,,0.0,,,,,335.0,975.0,640.0,0.3435897435897436,-29.358974358974358,,,,0,0,0,0,Maharashtra,Adani Transmission Limited,0
619027,WRNES Talegaon Power Transmission Limited,2026-05-01,2000.0,2000.0,36.0,0.018,1.7999999999999998,3.2,5.0,36.0,2000.0,2000.0,0.018,0.0,5.0,95.0,0.0,,365.0,975.0,610.0,0.37435897435897436,-32.43589743589744,1.7999999999999998,3.2,0.0,0,0,0,0,Maharashtra,Adani Transmission Limited,0
619028,"Augmentation of 1x500 MVA 400/220kV ICT [3rd] at Thrissur VSC HVDC Station inKerala",2026-04-01,173.14,173.14,2.08,0.012013399561048863,1.2013399561048863,0.2986600438951137,1.5,,,,,0.0,,,,243.0,243.0,730.0,487.0,0.33287671232876714,-31.78767123287671,,,,0,0,0,0,Kerala,Power Grid Corporation of India Limited [POWERGRID],0
