ProjectCode,ReportMonth,ProjectName,OriginalCost,RevisedCost,Expenditure,CurrentExpenditureRatio,RobustCurrentExpenditurePct,Physical Progress,CurrentScheduleDelayDays,CurrentScheduleStatus,Prev_Expenditure,Prev_OriginalCost,Prev_RevisedCost,Prev_ExpenditureRatio,Prev_PhysicalProgress,Prev_ProgressRemaining,ProgressVelocity,ProjectAgeDays,ElapsedDays,PlannedDurationDays,RemainingPlannedDays,ScheduleElapsedRatio,ProgressScheduleGap,Prev_RobustExpenditurePct,ExpenditureChange,CostGrowth,ScheduleDelayChangeDays,HasPreviousRevisedCost,HasPreviousRevisedDoc,HasPreviousTargetDoc,InvalidPlannedDuration,DateInconsistencyFlag,State,Agency,FutureTimeOverrun
400149,2026-04,BAROUD OC EXPANSION [3.0-10.0M,2309.8,2309.8,993.79,43.02493722400207,43.02493722400207,55.95,40.0,ModeratelyOverdue,,,,,,,,2069.0,2069.0,2029.0,-40.0,1.019714144898965,-46.0214144898965,,,,,0,0,0,0,0,Chhattisgarh,South Eastern Coalfields Limited [SECL],0
400149,2026-05,BAROUD OC EXPANSION [3.0-10.0M,2309.8,2309.8,999.09,43.25439431985453,43.25439431985453,55.95,70.0,ModeratelyOverdue,993.79,2309.8,2309.8,43.02493722400207,55.95,44.05,0.0,2099.0,2099.0,2029.0,-70.0,1.0344997535731888,-47.499975357318874,43.02493722400207,5.300000000000068,0.0,30.0,1,0,1,0,0,Chhattisgarh,South Eastern Coalfields Limited [SECL],0
400150,2026-04,RPR MAGADH EXP OCP,7254.37,7254.37,1688.4,23.274247108983968,23.274247108983968,40.21,41.0,ModeratelyOverdue,,,,,,,,2069.0,2069.0,2028.0,-41.0,1.0202169625246549,-61.81169625246549,,,,,0,0,0,0,0,Jharkhand,Ministry of Coal,0
400150,2026-05,RPR MAGADH EXP OCP,7254.37,7254.37,1692.65,23.332832485798217,23.332832485798217,39.3,71.0,ModeratelyOverdue,1688.4,7254.37,7254.37,23.274247108983968,40.21,59.79,-0.9100000000000037,2099.0,2099.0,2028.0,-71.0,1.0350098619329389,-64.20098619329389,23.274247108983968,4.25,0.0,30.0,1,0,1,0,0,Jharkhand,Ministry of Coal,0
400151,2026-04,NORTH URIMARI EXPANSION OCP,778.8,778.8,605.7,77.77349768875193,77.77349768875193,71.38,-294.0,WithinPlan,,,,,,,,1735.0,1735.0,2029.0,294.0,0.8551010349926071,-14.130103499260713,,,,,0,0,0,0,0,Jharkhand,Ministry of Coal,0
400151,2026-05,NORTH URIMARI EXPANSION OCP,778.8,778.8,606.01,77.81330251669235,77.81330251669235,68.75,-264.0,WithinPlan,605.7,778.8,778.8,77.77349768875193,71.38,28.620000000000005,-2.6299999999999955,1765.0,1765.0,2029.0,264.0,0.869886643666831,-18.238664366683096,77.77349768875193,0.30999999999994543,0.0,30.0,1,0,1,0,0,Jharkhand,Ministry of Coal,0
400153,2026-04,EPR ROHINI - KARKETTA OCP,1020.42,1020.42,84.94,8.32402344132808,8.32402344132808,22.84,-112.0,WithinPlan,,,,,,,,1916.0,1916.0,2028.0,112.0,0.9447731755424064,-71.63731755424064,,,,,0,0,0,0,0,Jharkhand,Ministry of Coal,0
400153,2026-05,EPR ROHINI - KARKETTA OCP,1020.42,1020.42,85.34,8.363222986613355,8.363222986613355,22.54,-82.0,WithinPlan,84.94,1020.42,1020.42,8.32402344132808,22.84,77.16,-0.3000000000000007,1946.0,1946.0,2028.0,82.0,0.9595660749506904,-73.41660749506903,8.32402344132808,0.4000000000000057,0.0,30.0,1,0,1,0,0,Jharkhand,Ministry of Coal,0
400154,2026-04,EPR PUNDI OCP,713.35,713.35,236.58,33.16464568584846,33.16464568584846,10.19,-50.0,WithinPlan,,,,,,,,1977.0,1977.0,2027.0,50.0,0.9753330044400592,-87.34330044400592,,,,,0,0,0,0,0,Jharkhand,Ministry of Coal,0
400154,2026-05,EPR PUNDI OCP,713.35,713.35,236.58,33.16464568584846,33.16464568584846,10.19,-20.0,WithinPlan,236.58,713.35,713.35,33.16464568584846,10.19,89.81,0.0,2007.0,2007.0,2027.0,20.0,0.9901332017760237,-88.82332017760237,33.16464568584846,0.0,0.0,30.0,1,0,1,0,0,Jharkhand,Ministry of Coal,0
400155,2026-04,EPR ASHOK OC,2898.28,2898.28,185.19,6.38965179347751,6.38965179347751,28.85,-235.0,WithinPlan,,,,,,,,1796.0,1796.0,2031.0,235.0,0.8842934515017233,-59.57934515017234,,,,,0,0,0,0,0,Jharkhand,Ministry of Coal,0
400155,2026-05,EPR ASHOK OC,2821.07,2821.07,186.02,6.593951940221264,6.593951940221264,27.51,-205.0,WithinPlan,185.19,2898.28,2898.28,6.38965179347751,28.85,71.15,-1.3399999999999999,1826.0,1826.0,2031.0,205.0,0.8990645002461841,-62.3964500246184,6.38965179347751,0.8300000000000125,-0.02663993817022511,30.0,1,0,1,0,0,Jharkhand,Ministry of Coal,0
400156,2026-04,EPR AMRAPALI OCP,5136.15,5136.15,1326.01,25.81719770645328,25.81719770645328,44.45,223.0,SeverelyOverdue,,,,,,,,2251.0,2251.0,2028.0,-223.0,1.1099605522682445,-66.54605522682445,,,,,0,0,0,0,0,Jharkhand,Ministry of Coal,0
400156,2026-05,EPR AMRAPALI OCP,5136.15,5136.15,1326.08,25.818560594998203,25.818560594998203,43.58,253.0,SeverelyOverdue,1326.01,5136.15,5136.15,25.81719770645328,44.45,55.55,-0.8700000000000045,2281.0,2281.0,2028.0,-253.0,1.1247534516765285,-68.89534516765285,25.81719770645328,0.06999999999993634,0.0,30.0,1,0,1,0,0,Jharkhand,Ministry of Coal,0
400160,2026-04,RAJRAPPA RCE OCP,510.85,510.85,488.71,95.66604678477047,95.66604678477047,78.25,3949.0,SeverelyOverdue,,,,,,,,5965.0,5965.0,2016.0,-3949.0,2.958829365079365,-217.6329365079365,,,,,0,0,0,0,0,Jharkhand,Ministry of Coal,0
400160,2026-05,RAJRAPPA RCE OCP,510.85,510.85,488.71,95.66604678477047,95.66604678477047,76.99,3979.0,SeverelyOverdue,488.71,510.85,510.85,95.66604678477047,78.25,21.75,-1.2600000000000051,5995.0,5995.0,2016.0,-3979.0,2.9737103174603177,-220.38103174603174,95.66604678477047,0.0,0.0,30.0,1,1,1,0,0,Jharkhand,Ministry of Coal,0
400162,2026-04,BLOCK B EXPANSION  [3.5 TO 8.0,998.71,998.71,518.17,51.88393027004836,51.88393027004836,50.0,443.0,SeverelyOverdue,,,,,,,,2466.0,2466.0,2023.0,-443.0,1.2189817103311913,-71.89817103311913,,,,,0,0,0,0,0,Madhya Pradesh,Northern Coalfields Limited [NCL],0
400162,2026-05,BLOCK B EXPANSION [3.5 TO 8.0,998.71,998.71,520.97,52.16429193659822,52.16429193659822,50.39,473.0,SeverelyOverdue,518.17,998.71,998.71,51.88393027004836,50.0,50.0,0.39000000000000057,2496.0,2496.0,2023.0,-473.0,1.2338111715274345,-72.99111715274344,51.88393027004836,2.800000000000068,0.0,30.0,1,1,1,0,0,Madhya Pradesh,Northern Coalfields Limited [NCL],0
400165,2026-04,SUBHADRA OCP,1693.81,1693.81,1329.14,78.47043056777325,78.47043056777325,45.57,-236.0,WithinPlan,,,,,,,,1796.0,1796.0,2032.0,236.0,0.8838582677165354,-42.81582677165354,,,,,0,0,0,0,0,Odisha,Mahanadi Coalfields Limited [MCL],0
400165,2026-05,SUBHADRA OCP,1693.81,1693.81,1330.06,78.52474598685802,78.52474598685802,45.73,-206.0,WithinPlan,1329.14,1693.81,1693.81,78.47043056777325,45.57,54.43,0.1599999999999966,1826.0,1826.0,2032.0,206.0,0.8986220472440944,-44.132204724409455,78.47043056777325,0.9199999999998454,0.0,30.0,1,0,1,0,0,Odisha,Mahanadi Coalfields Limited [MCL],0
400166,2026-04,SIARMAL OCP,5194.95,5194.95,3490.38,67.18794213611297,67.18794213611297,59.5,-144.0,WithinPlan,,,,,,,,1885.0,1885.0,2029.0,144.0,0.929029078363726,-33.40290783637259,,,,,0,0,0,0,0,Odisha,Mahanadi Coalfields Limited [MCL],0
400166,2026-05,SIARMAL OCP,5194.95,5194.95,3491.21,67.20391919075256,67.20391919075256,60.27,-114.0,WithinPlan,3490.38,5194.95,5194.95,67.18794213611297,59.5,40.5,0.7700000000000031,1915.0,1915.0,2029.0,114.0,0.9438146870379497,-34.11146870379496,67.18794213611297,0.8299999999999272,0.0,30.0,1,0,1,0,0,Odisha,Mahanadi Coalfields Limited [MCL],0
400167,2026-04,Redevelopment of Santhal Field [Onshore-Mehsana Asset],1162.56,1162.56,1152.51,99.13552848885219,99.13552848885219,95.9,1320.0,SeverelyOverdue,,,,,,,,3346.0,3346.0,2026.0,-1320.0,1.6515301085883514,-69.25301085883513,,,,,0,0,0,0,0,Gujarat,Oil and Natural Gas Corporation Limited [ONGC],0
400167,2026-05,Redevelopment of Santhal Field [Onshore-Mehsana Asset],1162.56,1162.56,1113.19,95.7533374621525,95.7533374621525,95.9,1350.0,SeverelyOverdue,1152.51,1162.56,1162.56,99.13552848885219,95.9,4.099999999999994,0.0,3376.0,3376.0,2026.0,-1350.0,1.6663376110562684,-70.73376110562683,99.13552848885219,-39.319999999999936,0.0,30.0,1,1,1,0,0,Gujarat,Oil and Natural Gas Corporation Limited [ONGC],0
400168,2026-04,"500 KTA PDHPP Project, Usar",8797.0,11256.0,8003.66,90.98169830624076,71.10572139303483,90.7,-199.0,WithinPlan,,,,,,,,1826.0,1826.0,2025.0,199.0,0.9017283950617284,0.5271604938271679,,,,,0,0,0,0,0,Maharashtra,Ministry of Petroleum & Natural Gas,1
400168,2026-05,"500 KTA PDHPP Project, Usar",8797.0,11256.0,8113.66,92.2321245879277,72.08297796730633,91.1,-169.0,WithinPlan,8003.66,8797.0,11256.0,90.98169830624076,90.7,9.299999999999997,0.3999999999999915,1856.0,1856.0,2025.0,169.0,0.9165432098765433,-0.5543209876543358,71.10572139303483,110.0,0.0,30.0,1,1,1,0,0,Maharashtra,Ministry of Petroleum & Natural Gas,0
400169,2026-04,Redevelopment of Linch Field,631.03,845.42,612.97,97.1380124558262,72.50479051832227,90.0,-199.0,WithinPlan,,,,,,,,1826.0,1826.0,2025.0,199.0,0.9017283950617284,-0.17283950617283494,,,,,0,0,0,0,0,Gujarat,Oil and Natural Gas Corporation Limited [ONGC],0
400169,2026-05,Redevelopment of Linch Field,631.03,845.42,617.71,97.8891653328685,73.06545858863052,91.0,-169.0,WithinPlan,612.97,631.03,845.42,97.1380124558262,90.0,10.0,1.0,1856.0,1856.0,2025.0,169.0,0.9165432098765433,-0.6543209876543301,72.50479051832227,4.740000000000009,0.0,30.0,1,1,1,0,0,Gujarat,Oil and Natural Gas Corporation Limited [ONGC],0
400171,2026-04,2G Ethanol Biorefinery at Bathinda,1421.46,1421.46,1263.61,88.89522040718697,88.89522040718697,95.8,138.0,SeverelyOverdue,,,,,,,,2161.0,2161.0,2023.0,-138.0,1.0682155215027187,-11.021552150271873,,,,,0,0,0,0,0,Punjab,Hindustan Petroleum Corporation Limited [HPCL],0
400171,2026-05,2G Ethanol Biorefinery at Bathinda,1421.46,1421.46,1266.71,89.11330603745445,89.11330603745445,95.8,168.0,SeverelyOverdue,1263.61,1421.46,1421.46,88.89522040718697,95.8,4.200000000000003,0.0,2191.0,2191.0,2023.0,-168.0,1.0830449826989619,-12.504498269896189,88.89522040718697,3.1000000000001364,0.0,30.0,1,1,1,0,0,Punjab,Hindustan Petroleum Corporation Limited [HPCL],0
400172,2026-04,CHITRA EAST OC,513.99,513.99,239.88,46.67016868032452,46.67016868032452,53.03,774.0,SeverelyOverdue,,,,,,,,2800.0,2800.0,2026.0,-774.0,1.3820335636722607,-85.17335636722606,,,,,0,0,0,0,0,Jharkhand,Eastern Coal Fields Limited [ECL],0
400172,2026-05,CHITRA EAST OC,513.99,513.99,240.12,46.716862195762566,46.716862195762566,53.03,804.0,SeverelyOverdue,239.88,513.99,513.99,46.67016868032452,53.03,46.97,0.0,2830.0,2830.0,2026.0,-804.0,1.3968410661401778,-86.65410661401776,46.67016868032452,0.2400000000000091,0.0,30.0,1,1,1,0,0,Jharkhand,Eastern Coal Fields Limited [ECL],0
400173,2026-04,MOHANPUR EXPANSION OC -PHASE I,888.99,888.99,142.55,16.035051012947278,16.035051012947278,31.52,-49.0,WithinPlan,,,,,,,,1977.0,1977.0,2026.0,49.0,0.9758144126357354,-66.06144126357354,,,,,0,0,0,0,0,West Bengal,Eastern Coal Fields Limited [ECL],0
400173,2026-05,MOHANPUR EXPANSION OC -PHASE I,888.99,888.99,142.98,16.08342051091688,16.08342051091688,31.52,-19.0,WithinPlan,142.55,888.99,888.99,16.035051012947278,31.52,68.48,0.0,2007.0,2007.0,2026.0,19.0,0.9906219151036525,-67.54219151036526,16.035051012947278,0.4299999999999784,0.0,30.0,1,1,1,0,0,West Bengal,Eastern Coal Fields Limited [ECL],0
400174,2026-04,"New Sinter Plant at BSL, SAIL",1034.01,1752.3,980.24,94.79985686792197,55.94019288934543,59.78,1818.0,SeverelyOverdue,,,,,,,,4049.0,3835.0,2017.0,-1818.0,1.901338621715419,-130.3538621715419,,,,,0,0,0,0,0,Jharkhand,Steel Authority of India Limited [SAIL],0
400174,2026-05,"New Sinter Plant at BSL, SAIL",1034.01,1752.3,1006.59,97.34818812197175,57.44393083376135,64.0,1848.0,SeverelyOverdue,980.24,1034.01,1752.3,94.79985686792197,59.78,40.22,4.219999999999999,4079.0,3865.0,2017.0,-1848.0,1.916212196331185,-127.6212196331185,55.94019288934543,26.350000000000023,0.0,30.0,1,1,1,0,0,Jharkhand,Steel Authority of India Limited [SAIL],0
400177,2026-04,AMALGAMATED YEKONA I & YEKONA,727.28,727.28,563.25,77.44610053899461,77.44610053899461,80.77,1871.0,SeverelyOverdue,,,,,,,,3896.0,3896.0,2025.0,-1871.0,1.9239506172839507,-111.62506172839507,,,,,0,0,0,0,0,Maharashtra,Western Coalfields Limited [WCL],0
400177,2026-05,AMALGAMATED YEKONA I & YEKONA,727.28,727.28,563.23,77.44335056649435,77.44335056649435,80.77,1901.0,SeverelyOverdue,563.25,727.28,727.28,77.44610053899461,80.77,19.230000000000004,0.0,3926.0,3926.0,2025.0,-1901.0,1.9387654320987655,-113.10654320987656,77.44610053899461,-0.01999999999998181,0.0,30.0,1,1,1,0,0,Maharashtra,Western Coalfields Limited [WCL],1
400178,2026-04,DINESH[MAKARDHOKRA-III] OC,822.88,822.88,652.67,79.31533151856893,79.31533151856893,40.54,224.0,SeverelyOverdue,,,,,,,,2251.0,2251.0,2027.0,-224.0,1.1105081401085348,-70.5108140108535,,,,,0,0,0,0,0,Maharashtra,Western Coalfields Limited [WCL],0
400178,2026-05,DINESH[MAKARDHOKRA-III] OC,822.88,822.88,649.83,78.9702022166051,78.9702022166051,40.63,254.0,SeverelyOverdue,652.67,822.88,822.88,79.31533151856893,40.54,59.46,0.09000000000000341,2281.0,2281.0,2027.0,-254.0,1.1253083374444992,-71.90083374444993,79.31533151856893,-2.839999999999918,0.0,30.0,1,0,1,0,0,Maharashtra,Western Coalfields Limited [WCL],0
400180,2026-04,BONJEMEHARI EXPANSION OCP,570.11,570.11,88.78,15.572433390047536,15.572433390047536,17.1,-322.0,WithinPlan,,,,,,,,1704.0,1704.0,2026.0,322.0,0.84106614017769,-67.00661401776901,,,,,0,0,0,0,0,West Bengal,Eastern Coal Fields Limited [ECL],0
400180,2026-05,BONJEMEHARI EXPANSION OCP,570.11,570.11,88.78,15.572433390047536,15.572433390047536,17.1,-292.0,WithinPlan,88.78,570.11,570.11,15.572433390047536,17.1,82.9,0.0,1734.0,1734.0,2026.0,292.0,0.8558736426456071,-68.48736426456071,15.572433390047536,0.0,0.0,30.0,1,1,1,0,0,West Bengal,Eastern Coal Fields Limited [ECL],0
400181,2026-04,NAKRAKONDA KUMARDIH- B OCP,502.68,502.67,83.8,16.67064534097239,16.670976982911252,27.52,771.0,SeverelyOverdue,,,,,,,,2800.0,2800.0,2029.0,-771.0,1.3799901429275505,-110.47901429275505,,,,,0,0,0,0,0,West Bengal,Eastern Coal Fields Limited [ECL],0
400181,2026-05,NAKRAKONDA KUMARDIH- B OCP,502.68,502.67,83.94,16.698496061112436,16.69882825710705,27.52,801.0,SeverelyOverdue,83.8,502.68,502.67,16.67064534097239,27.52,72.48,0.0,2830.0,2830.0,2029.0,-801.0,1.3947757516017742,-111.95757516017743,16.670976982911252,0.14000000000000057,0.0,30.0,1,0,1,0,0,West Bengal,Eastern Coal Fields Limited [ECL],0
400183,2026-04,BALARAM EXPANSION OCP,3504.21,3504.21,958.0,27.338544208252358,27.338544208252358,57.15,40.0,ModeratelyOverdue,,,,,,,,2069.0,2069.0,2029.0,-40.0,1.019714144898965,-44.821414489896505,,,,,0,0,0,0,0,Odisha,Mahanadi Coalfields Limited [MCL],0
400183,2026-05,BALARAM EXPANSION OCP,3504.21,3504.21,958.0,27.338544208252358,27.338544208252358,58.0,70.0,ModeratelyOverdue,958.0,3504.21,3504.21,27.338544208252358,57.15,42.85,0.8500000000000014,2099.0,2099.0,2029.0,-70.0,1.0344997535731888,-45.44997535731888,27.338544208252358,0.0,0.0,30.0,1,0,1,0,0,Odisha,Mahanadi Coalfields Limited [MCL],0
400185,2026-04,GOPALJI KANIHA OCP [10 TO 30 M,8416.19,6107.87,1771.98,21.054420111713256,29.01142296741745,34.54,-569.0,WithinPlan,,,,,,,,1461.0,1461.0,2030.0,569.0,0.719704433497537,-37.430443349753695,,,,,0,0,0,0,0,Odisha,MCL - CIL,0
400185,2026-05,GOPALJI KANIHA OCP [10 TO 30 M,8416.19,6107.87,1774.72,21.08697641094129,29.056283123249187,35.03,-539.0,WithinPlan,1771.98,8416.19,6107.87,21.054420111713256,34.54,65.46000000000001,0.490000000000002,1491.0,1491.0,2030.0,539.0,0.7344827586206897,-38.41827586206897,29.01142296741745,2.740000000000009,0.0,30.0,1,0,1,0,0,Odisha,MCL - CIL,0
400186,2026-04,TILABONI UG,749.08,749.07,53.88,7.1928231964543174,7.192919219832593,11.9,-843.0,WithinPlan,,,,,,,,1186.0,1186.0,2029.0,843.0,0.5845243962543125,-46.552439625431255,,,,,0,0,0,0,0,West Bengal,Eastern Coal Fields Limited [ECL],0
400186,2026-05,TILABONI UG,749.08,749.07,53.97,7.2048379345330265,7.204934118306699,11.91,-813.0,WithinPlan,53.88,749.08,749.07,7.1928231964543174,11.9,88.1,0.009999999999999787,1216.0,1216.0,2029.0,813.0,0.5993100049285363,-48.02100049285363,7.192919219832593,0.0899999999999963,0.0,30.0,1,0,1,0,0,West Bengal,Eastern Coal Fields Limited [ECL],0
400187,2026-04,INTEGRATED LAKHANPUR-BELPAHAR-,2434.75,2434.75,2002.75,82.25690522640929,82.25690522640929,79.05,865.0,SeverelyOverdue,,,,,,,,2892.0,2892.0,2027.0,-865.0,1.4267390231869759,-63.6239023186976,,,,,0,0,0,0,0,Odisha,Mahanadi Coalfields Limited [MCL],0
400187,2026-05,INTEGRATED LAKHANPUR-BELPAHAR-,2434.75,2434.75,2004.49,82.32837046924736,82.32837046924736,82.16,895.0,SeverelyOverdue,2002.75,2434.75,2434.75,82.25690522640929,79.05,20.950000000000003,3.1099999999999994,2922.0,2922.0,2027.0,-895.0,1.4415392205229403,-61.99392205229404,82.25690522640929,1.740000000000009,0.0,30.0,1,0,1,0,0,Odisha,Mahanadi Coalfields Limited [MCL],0
400188,2026-04,"Redevelopment of Seven General Pool Residential Accommodation [GPRA] Coloniesin Delhi",32850.0,32841.0,13885.72,42.270076103500756,42.28166011997199,46.8,867.0,SeverelyOverdue,,,,,,,,3561.0,2892.0,2025.0,-867.0,1.4281481481481482,-96.01481481481481,,,,,0,0,0,0,0,Delhi,National Buildings Construction Corporation [NBCC],0
400188,2026-05,Redevelopment of Seven General Pool Residential Accommodation [GPRA] Colonies in Delhi,32850.0,32841.0,14370.45,43.74566210045662,43.7576504978533,46.7,897.0,SeverelyOverdue,13885.72,32850.0,32841.0,42.270076103500756,46.8,53.2,-0.09999999999999432,3591.0,2922.0,2025.0,-897.0,1.442962962962963,-97.5962962962963,42.28166011997199,484.7300000000014,0.0,30.0,1,1,1,0,0,Delhi,National Buildings Construction Corporation [NBCC],0
400204,2026-04,Bahraich-Shravasti-Balrampur-Siddharthnagar -Santkabir nagar,4939.78,4939.78,1055.82,21.373826364736892,21.373826364736892,8.9,1288.0,SeverelyOverdue,,,,,,,,2739.0,3318.0,2030.0,-1288.0,1.6344827586206896,-154.54827586206895,,,,,0,0,0,0,0,Uttar Pradesh,North Eastern Railway [NER],0
400204,2026-05,Bahraich-Shravasti-Balrampur-Siddharthnagar -Santkabir nagar,4939.78,4939.78,1065.82,21.57626452999931,21.57626452999931,13.0,1318.0,SeverelyOverdue,1055.82,4939.78,4939.78,21.373826364736892,8.9,91.1,4.1,2769.0,3348.0,2030.0,-1318.0,1.6492610837438424,-151.92610837438423,21.373826364736892,10.0,0.0,30.0,1,1,1,0,0,Uttar Pradesh,North Eastern Railway [NER],0
400205,2026-04,Sahjanwa-Dohrighat,1319.75,1319.75,492.3,37.302519416556166,37.302519416556166,4.0,1289.0,SeverelyOverdue,,,,,,,,2435.0,3318.0,2029.0,-1289.0,1.6352883193691474,-159.52883193691474,,,,,0,0,0,0,0,Uttar Pradesh,North Eastern Railway [NER],0
400205,2026-05,Sahjanwa-Dohrighat,1319.75,1319.75,522.12,39.56203826482289,39.56203826482289,4.1,1319.0,SeverelyOverdue,492.3,1319.75,1319.75,37.302519416556166,4.0,96.0,0.09999999999999964,2465.0,3348.0,2029.0,-1319.0,1.6500739280433712,-160.90739280433712,37.302519416556166,29.819999999999993,0.0,30.0,1,1,1,0,0,Uttar Pradesh,North Eastern Railway [NER],0
400220,2026-04,Kharsia-Dharamjaygarh with Spur line [East Corridor-Phase 1],3055.0,3798.06,2695.19,88.22225859247136,70.96228074332686,95.1,2455.0,SeverelyOverdue,,,,,,,,3683.0,4473.0,2018.0,-2455.0,2.2165510406342914,-126.55510406342916,,,,,0,0,0,0,0,Chhattisgarh,Indian Railway Construction International Limited [IRCON],0
400220,2026-05,Kharsia-Dharamjaygarh with Spur line [East Corridor-Phase 1],3055.0,3798.06,2730.19,89.36792144026187,71.88380383669558,95.15,2485.0,SeverelyOverdue,2695.19,3055.0,3798.06,88.22225859247136,95.1,4.900000000000006,0.05000000000001137,3713.0,4503.0,2018.0,-2485.0,2.2314172447968286,-127.99172447968286,70.96228074332686,35.0,0.0,30.0,1,1,1,0,0,Chhattisgarh,Indian Railway Construction International Limited [IRCON],0
400223,2026-04,Nagapattinam-Tiruturaipundi and Karaikal-Peralam New Line,713.0,981.0,635.3,89.1023842917251,64.7604485219164,80.0,620.0,SeverelyOverdue,,,,,,,,6483.0,2647.0,2027.0,-620.0,1.3058707449432658,-50.58707449432657,,,,,0,0,0,0,0,"Multi-States(Puducherry, TamilNadu)",Ministry of Railways,0
400223,2026-05,Nagapattinam-Tiruturaipundi and Karaikal-Peralam New Line,713.0,981.0,636.83,89.31697054698458,64.91641182466871,80.0,650.0,SeverelyOverdue,635.3,713.0,981.0,89.1023842917251,80.0,20.0,0.0,6513.0,2677.0,2027.0,-650.0,1.3206709422792304,-52.067094227923036,64.7604485219164,1.5300000000000864,0.0,30.0,1,1,1,0,0,"Multi-States(Puducherry, TamilNadu)",Ministry of Railways,0
400231,2026-04,NLC Talabira Thermal Power Project,27212.96,27213.0,3454.06,12.692702300668504,12.692683643846692,2.1,-1209.0,WithinPlan,,,,,,,,3377.0,821.0,2030.0,1209.0,0.4044334975369458,-38.343349753694575,,,,,0,0,0,0,0,Odisha,NLC India Limited [NLCIL],0
400231,2026-05,NLC Talabira Thermal Power Project,27212.96,27213.0,3455.88,12.699390290508642,12.699371623856246,2.1,-1179.0,WithinPlan,3454.06,27212.96,27213.0,12.692702300668504,2.1,97.9,0.0,3407.0,851.0,2030.0,1179.0,0.41921182266009854,-39.821182266009856,12.692683643846692,1.8200000000001637,0.0,30.0,1,0,1,0,0,Odisha,NLC India Limited [NLCIL],0
400232,2026-04,Brundamal-Jharsuguda- flyover connection for joining downline,297.0,297.0,232.73,78.36026936026936,78.36026936026936,56.0,2447.0,SeverelyOverdue,,,,,,,,4473.0,4473.0,2026.0,-2447.0,2.207798617966436,-164.77986179664362,,,,,0,0,0,0,0,Odisha,East Coast Railway [ECoR] - II,0
400232,2026-05,Brundamal-Jharsuguda- flyover connection for joining downline,297.0,297.0,235.1,79.15824915824916,79.15824915824916,55.0,2477.0,SeverelyOverdue,232.73,297.0,297.0,78.36026936026936,56.0,44.0,-1.0,4503.0,4503.0,2026.0,-2477.0,2.2226061204343535,-167.26061204343534,78.36026936026936,2.3700000000000045,0.0,30.0,1,1,1,0,0,Odisha,East Coast Railway [ECoR] - II,0
400247,2026-04,"Kalinarayanpur-Krishnanagar Doubling Alongwith Krishnanagar - Chapra New LineAnd Naihati-Ranaghat 3rd Line.",1000.0,1000.0,1065.08,106.50800000000001,106.50800000000001,74.5,5429.0,SeverelyOverdue,,,,,,,,3927.0,7456.0,2027.0,-5429.0,3.678342377898372,-293.3342377898372,,,,,0,0,0,0,0,West Bengal,Eastern Railway [ER] - I,0
400247,2026-05,Kalinarayanpur-Krishnanagar Doubling Alongwith Krishnanagar - Chapra New Line And Naihati-Ranaghat 3rd Line.,1000.0,1000.0,1066.85,106.68499999999999,106.68499999999999,76.0,5459.0,SeverelyOverdue,1065.08,1000.0,1000.0,106.50800000000001,74.5,25.5,1.5,3957.0,7486.0,2027.0,-5459.0,3.6931425752343365,-293.31425752343364,106.50800000000001,1.7699999999999818,0.0,30.0,1,1,1,0,0,West Bengal,Eastern Railway [ER] - I,0
